Stamp,Tweet,Label
1.49374E+18,GESAMT-ROUNDUP 2: Beim Scholz-Besuch sendet Russland Entspannungssignale (DPA-AFX)\nGeht doch! Wann greift jetzt Russland nochmal an Herr Biden.. am 16.02. nächstes Jahr?\n#Russland #Deutschland #Ukraine #Scholz #Putin #Krieg #Biden\nhttps://t.co/y5ZHBXIMTx https://t.co/iP8EDfAv9i,
1.49374E+18,"Americans tried to invade over a border dispute, and they’re trying to open the emergency act\nThey don’t want to wear masks or something like that\nAnd Canada is shitting their pants because those crazies overran the White House, we don’t have an army, and the RCMP can’t shoot https://t.co/SjRjiHBGpP",
1.49374E+18,Going live on @FoxBusiness to talk Ukraine &amp; energy—tune in.,
1.49374E+18,@Ukraine Government building tonight🇱🇹🇺🇦 https://t.co/WrHva69loZ,
1.49374E+18,🇨🇦 commits lethal weapons and ammunition in support of 🇺🇦. Thanks to Canadian Government &amp; Canadian people &amp; personally thanks to @AnitaAnandMP! Right things in the right time 🇺🇦🤝🇨🇦 https://t.co/NjXAMmAyfO https://t.co/Hax0PjOKlf,
1.49374E+18,"¿Os acordáis de esto que os dije ayer? Pues el Washington Post ya ha dado luz verde para iniciar la nueva fase mediática de la crisis en Ucrania. Siempre citando funcionarios anónimos porque oh, la transparencia: https://t.co/rgVsAhr4yw https://t.co/0P7qXY9HyZ",
1.49374E+18,@KaivanShroff @SarahBCalif Gabbard is a Trojan Horse for Putin.,
1.49374E+18,"Ich habe Präsident #Putin in Moskau verdeutlicht, dass für uns in Deutschland und Europa nachhaltige Sicherheit nicht gegen, sondern nur mit Russland erreicht werden kann. Von allen ist jetzt mutiges Handeln gefragt. Es ist unsere verdammte Pflicht, für den Frieden einzutreten.",
1.49374E+18,"TRUMP: ""Those who were involved in and knew about this spying operation should be subject to criminal prosecution."" https://t.co/G915oxv1Dr",
1.49374E+18,My take on Russia Ukraine standoff and role of America. Great discussion by @TV9Bharatvarsh https://t.co/58zifFEnw4,
1.49374E+18,Numerous Ukrainian government websites appear to be inaccessible now...\n\nState Emergency Service of Ukraine\nMinistry of Internal Affairs\nSecurity Service Of Ukraine\nMinistry Of Foreign Affairs,
1.49374E+18,"Hi, hello. Good evening. So...as a general matter, when the train carrying the trucks and tanks is *not* headed away from Ukraine but is instead headed *towards* Ukraine, that's not a withdrawal. I don't want to overload anyone all at once. One step at a time https://t.co/hKRZ1T0V31",
1.49374E+18,"Mamateiro, Carlos Bolsonaro viaja com o papai para a Rússia\nhttps://t.co/KqXctikhQe",
1.49374E+18,The Amazon rainforest is under attack but this widespread destruction is not a coincidence. It’s a calculated effort by Bolsonaro’s anti-environmental government. We cannot allow this to go on. https://t.co/BP46wE8PoW,
1.49374E+18,I really wish @patriotact could come back. I need @hasanminhaj to explain what’s going on with Russia and Ukraine😩,
1.49374E+18,"@LarryHogan Meanwhile, the Dept of Corrections is short-staffed, with millions of overtime currently unpaid by the Hogan administration. Dept of Labor can't handle the backlog of unemployment claims, &amp; Dept of Health experienced a ransomware attack because they couldn't invest in security.🤡",
1.49374E+18,@TROYLT61 @BlackKnight10k @Olympics Test on 25 December that Russia did not inform the IOC of the result until after the Olympics started,
1.49374E+18,"@RT_com Maybe Putin just tries to gaslight USA troops, and have them coming and going and be transported over large distances until they get tired of that, and of spending so many USdollars on it all.",
1.49374E+18,trying to hold back my rant about middle schoolers (and some highschoolers???) and their obsession with Russia 😍😍,
1.49374E+18,"If Russia recognizes parts of Ukraine as a separate country, Western capitals should re-open discussion of the legal status of Kaliningrad, which Moscow has occupied, without legal agreement from US/UK/France as required, since 1945.",
1.49374E+18,"If Putin actually climbs down now, with nothing, it's basically national suicide. No more coercive capability, no more European fear, and a far more confident and well-armed Ukraine.",
1.49374E+18,🇷🇺⚔🇺🇦\nشبكة  ABC News  نقلا عن مسؤول أمريكي:   القوات الروسية تحركت إلى مواقع إطلاق نار بالقرب من أوكرانيا ولا توجد مؤشرات على أن روسيا تسحب قواتها .\n\n#روسيا  #أوكرانيا  #اوروبا #Russia #Ukraine  #امريكا  #عاجل  #الحرب_العالمية_الثالثة  #UkraineConflict https://t.co/utMCO2BLgc,
1.49374E+18,"INVASION IMMINENT\n\nATTACK CALLED OFF\n\nRUSSIA COULD ATTACK SOON\n\nTROOPS BEING SENT HOME\n\nWAR EXPECTED TO BE DECLARED AT 1AM\n\nJUST A DRILL LOL\n\nKIEV COULD BE TAKEN IN 3 HOURS\n\nRUSSIA SAY WAR NEVER AN OPTION\n\nTROOPS MOVING IN\n\nTROOPS MOVING OUT\n\nIN OUT, IN OUT\n\nSHAKE IT ALL ABOUT",
1.49374E+18,@GP12810 For my special attack I own GUN https://t.co/vIERKhVDrt,
1.49374E+18,Diplomatian kakofoniaa ja sapelinkalistelua. #ukraina via ⁦@nytimes⁩  https://t.co/dCbOikGzYm,
1.49374E+18,"@maggiehendricks I'm assuming you've seen Icarus. For anyone else, watch that and tell me how, aside from the IOC's fear of upsetting Putin, you can justify a single Russian athlete being allowed to compete. IMO, the athletes should have to compete for a different country altogether.",
1.49374E+18,"The Ukraine VS Russia and US involvement in it reminds me of an old movie. ""Wag The Dog"", very recommended. https://t.co/1LtnWx8m6y",UC
1.49374E+18,"Senate GQP blocked Democrats for a year, now they want to take credit for Russian sanctions bill to DISPEL their Russian complicity...No Way @SenateDems \n\n🇷🇺 TFG's associates had at least 140 contacts with Russian nationals in his admin, staff, advisors.\n\nhttps://t.co/f1sCT8ClHp",
1.49374E+18,"Meu filho de 6 meses me perguntou hoje - quando eu estava assistindo ao vídeo da chegada do Bolsonaro na Rússia:\n\n- Papai, este é o homem que nos livrou da terceira guerra mundial?\n\nNos abraçamos. Chorei.\n\n@AconteceCaralho",
1.49374E+18,"This is good fun, you have to dodge attack sub and shoot down boats, moving screen left to right, or right to left.",
1.49374E+18,"@NBCNightlyNews America doesn’t get gas from Russia, so why would gas prices increase???🤔🤔🤔🤔🤔🤔🤔",
1.49374E+18,"@Rekonstrukteur Gibt es etwa spezielle Putin-PCR-Tests am Markt? Und wenn ja, was ist deren Besonderheit?",
1.49374E+18,@AnnymsPhnx Ddos Russian hackers back for Ukraine. Spread it. https://t.co/oYlhnXlncx,
1.49374E+18,"@OzKaterji @idvck available to throw around, as well as more funding. If war breaks out, Ukraine is likely to lose quite a bit of their border territories.",UC
1.49374E+18,@Angry_Staffer It’s 2 AM in Ukraine and a attacks usually start just before dawn.,
1.49374E+18,"@meuguIagminhav @RoSelorosa @nicooliveira_ @stephanevw Realmente sao lindas a escultura e a homenagem.  Ainda que pequena, a logística para a colocação deve ter sido fantástica. \n\nSobre donos do espaço, eua, china, india e Rússia e bilionários irão decidir... se não se explodirem antes",
1.49374E+18,@camilabomfim Rumores que depois da Rússia deve embarcar com destino ao Canadá.,
1.49374E+18,"Tonight, on the @MehdiHasanShow:\n\n@BeeForGeorgia on her Secretary of State race in GA\n@WalshFreedom on his anti-democratic ex-party\n@McFaul on NATO &amp; Russia\n@JenniferRaff on her new book on the peopling of America\n\nLive from 7pm on @peacockTV &amp; @YouTube \nhttps://t.co/dPpdWozZ2N",
1.49374E+18,"Dizem que Bolsonaro chegou na Rússia e chamou Putin pra um churrasco.\nNisso ele dispensou o intérprete e ficou horas tentando se comunicar com o Russo. \nPutin questionou se o Brasil ajudaria em uma guerra, Bolsonaro respondeu ""Minha guerra é contra o Lula e o PT tá ok?"".",
1.49374E+18,One of the most frustrating aspects of current international relations debates is a lack of systematic thinking on the part of US and EU over long term strategy towards post-Putin Russia. \n\nRussia policy is reduced to trying to telepathically establish what Putin thinks.,
1.49374E+18,"@HugoPortilloPY @laembajada @SandraQuinonezA Basta de putingos en Py. Porque no le mandan a Medio Oriente, o que vaya a hablar con V. Putin. Jamas se animarían a hacer eso. Solo con nosotros,  el patio trasero de Yankeelandia. Basta del trolismo...",
1.49374E+18,"Can you guys believe Russia cheated?? I mean, when do they ever do that right🤷🏼‍♂️🧐🧐",
1.49374E+18,Байден выступил с обращением к американцам по Украине. Главное #USA #Biden #Ukraine #UkraineKonflikt #Ukraina #UkraineWar #UnitedStates #UkraineInvasion #UkraineWillResist #news #Politics #Kiev #Russia #Trump #TrumpWasRight | #blogrb — коллективный блог https://t.co/bfCTaGTQNN https://t.co/x7Zauc5boZ,
1.49374E+18,@POTUS Your so late to the party .. Russia‘s been putting troops on the border since April and you have not done anything.. Another one of your failures,DN
1.49374E+18,DDoS-атака на украинские сайты - открыто уголовное дело:\n#новости #новини\nhttps://t.co/XFxLQqs7rH,
1.49374E+18,"BREAKING: Reports of an ongoing cyber attack against Ukrainian banks, as well as the websites of the Ministry of Defence and Armed Forces.",
1.49374E+18,@Waddell05 @RatedFSuperstar @mariosavina @wtf1official No. That figure skater was cleared. It's a full fledged propaganda onslaught against Russia by the US these days.,
1.49374E+18,Putin ameaça lançar Bolsonaro sobre a Ucrânia!,
1.49374E+18,"Russia ready to continue talks with West on missiles, says Putin https://t.co/2bqZQVNtLu https://t.co/7GiuS458LN",
1.49374E+18,"@Ukraine Love you Ukraine, stay strong and brave. 💙💛 #StandWithUkraine",
1.49374E+18,"Die Ukraine war neutral, als Putin seinen Krieg gegen das Land begonnen hat. \nHeute hat Putin gegenüber Scholz seine große Lüge wiederholt, im Donbas gäbe es einen Genozid an Russen. Da sollten alle misstrauisch bleiben, nicht nur die bedrohten Ukrainer.\n\n#Lanz",
1.49374E+18,"In his comments to Russians and framing of a ""war of choice,"" Biden continued his team's effective effort to deny Putin any space to frame a military operation as defensive or triggered by a Ukrainian / U.S. provocation.",
1.49374E+18,"As I describe in this thread,\nPutin recently had a blast\nof Jupiter &amp; ♐️. He got a\nconfidence boost, &amp; I think\nhe overestimated his “get”\nfrom an invasion threat.\n\nSaturn is now almost ON\nhis 2P Mars in ♒️, &amp; it will\nstay near through Dec, too.\n\nHe will likely simmer for a while.",
1.49374E+18,@washingtonpost Russian citizens want the west to stop escalating the conflict they created in Ukraine. Simple really.,
1.49374E+18,🚨🇺🇦🇷🇺 FLASH | La #Russie annonce le retrait de troupes à la frontière avec l’#Ukraine.\n\n(Ministère de la Défense) #UkraineCrisis,
1.49374E+18,"Bolsonaro já é piada na Rússia: Midia amerkicana alardeou sobre uma possível invasão da Ucrânia pela Rússia para 16/02. Os jornais russos agora fazem piada: ""sabemos qual é a grande tragédia que vai envolver Putin no dia 16: ele vai ter que aturar o Bolsonaro""!",
1.49374E+18,When you read that Russia is pulling troops back from the border you might want to ask yourself if Russia has always told the truth or if it has ever happened that Russia has lied.,
1.49374E+18,"@BuzzPatterson No. It could be the CCP; it could be from Russia, but not the govt, or .....it could be the CIA..",
1.49374E+18,"“Putin has reviewed what has been achieved with the backing of military force, and he has decided the US has produced something which is diplomatically and politically very worthwhile,” says @DmitriTrenin – and outlines a possible future development over Ukraine joining NATO. https://t.co/csKQjgYJbw",
1.49374E+18,ตามด่า กับตาม physical attack นี่คนละเบอร์นะ comparative skill ต่ำขนาดนี้ มิน่า…,
1.49374E+18,"@kimpaim É óbvio que Bolsonaro evitou a guerra. Ainda sobrevoando o território russo, ele liga para Putin e diz: - cara, estamos com a Dilma no avião, a maior bomba da história criada pelo homem; se vocês não cederem, lançaremos em solo russo.\n\nFoi isso.",
1.49374E+18,"Tem certas mentiras,  que por mais absurdas que sejam, nós temos o dever cívico de desmentir: Bolsonaro sequer tinha pousado na Rússia quando Putin determinou a retirada de algumas tropas da fronteira com a Ucrânia.",
1.49374E+18,Kanzler warnt Putin: In Moskau haute Scholz endlich auf den Tisch https://t.co/Y6DTBqKFXx,
1.49374E+18,"@KFaahdd @MrAncelotti Bus you can't park, attack, zero. If PSG is not wasteful and Courtois is not good, it will be a large margin",
1.49374E+18,Lula e Dilma tinham ótima relação com Putin. O Brasil e a Rússia se aproximaram bastante nas últimas duas décadas. Alguns parecem ter esquecido da existência do BRICs. Bolsonaro marcou a visita semanas atrás. Não é o presidente que inventou de aproximar o Brasil de Putin,
1.49374E+18,Annoying\n\nDon't attack me please https://t.co/gmRHUFwWYq,
1.49374E+18,Putin on the agony\nPutin on the style\nPulling the wool over your eyes all the while\n#WesternWarmongers,
1.49374E+18,"@Roshan_Rinaldi 🤣😂So many heart meds, so few cases of heart disease.  Russia, like DT, always goes for the cheat and con.",
1.49374E+18,@sapphorror au where Break is just slightly more alive when Sharon and Reim get to him so then he dies of a stress heart attack,
1.49374E+18,"@realLizUSA “Russia, if your listening — I hope you are able to retrieve the 525,838 pages of my financial documents that Mazars turned over to the NY Attorney General - I am in deep 💩.” https://t.co/0XS9zFupw6",
1.49374E+18,Putin detesta globalistas!\nBolsonaro detesta globalistas!\n#DeuMatch\nBOLSORINGA TÁ NA RÚSSIA!\n#BolsoringaTaNaRussia,
